instrument_token,LTP,last_trade_time
11183106,484.95,2023-02-13 14:24:52
11176706,289.85,2023-02-13 14:24:53
11176706,289.9,2023-02-13 14:24:53
11183106,484.95,2023-02-13 14:24:52
11176706,290.05,2023-02-13 14:24:53
11176706,289.95,2023-02-13 14:24:54
11183106,485.2,2023-02-13 14:24:52
11176706,289.4,2023-02-13 14:24:54
11183106,485.2,2023-02-13 14:24:54
11183106,485.2,2023-02-13 14:24:54
11176706,289.3,2023-02-13 14:24:55
11176706,289.6,2023-02-13 14:24:56
11183106,485.3,2023-02-13 14:24:56
11176706,289.65,2023-02-13 14:24:57
11176706,289.05,2023-02-13 14:24:57
11183106,485.3,2023-02-13 14:24:56
11183106,485.05,2023-02-13 14:24:56
11176706,288.6,2023-02-13 14:24:58
11176706,288.95,2023-02-13 14:24:59
11183106,486.35,2023-02-13 14:24:59
11176706,288.6,2023-02-13 14:24:59
11176706,288.6,2023-02-13 14:24:59
11183106,484.7,2023-02-13 14:24:59
11183106,485.3,2023-02-13 14:24:59
11176706,289.6,2023-02-13 14:25:00
11183106,485.2,2023-02-13 14:25:01
11176706,289.5,2023-02-13 14:25:01
11176706,289.65,2023-02-13 14:25:01
11176706,289.9,2023-02-13 14:25:01
11183106,485.2,2023-02-13 14:25:01
11176706,290.2,2023-02-13 14:25:02
11183106,484.45,2023-02-13 14:25:03
11176706,289.65,2023-02-13 14:25:03
11176706,288.55,2023-02-13 14:25:03
11183106,484.45,2023-02-13 14:25:03
11183106,486.75,2023-02-13 14:25:04
11176706,288.7,2023-02-13 14:25:04
11183106,486.75,2023-02-13 14:25:04
11176706,289.25,2023-02-13 14:25:06
11176706,289.25,2023-02-13 14:25:06
11183106,486.15,2023-02-13 14:25:06
11176706,289.25,2023-02-13 14:25:06
11176706,288.65,2023-02-13 14:25:06
11183106,486.85,2023-02-13 14:25:06
11176706,288.8,2023-02-13 14:25:07
11183106,487.0,2023-02-13 14:25:07
11176706,289.25,2023-02-13 14:25:08
11183106,485.3,2023-02-13 14:25:07
11183106,485.3,2023-02-13 14:25:08
11176706,289.25,2023-02-13 14:25:08
11176706,289.95,2023-02-13 14:25:09
11183106,485.65,2023-02-13 14:25:09
11183106,484.9,2023-02-13 14:25:10
11176706,289.25,2023-02-13 14:25:10
11183106,485.9,2023-02-13 14:25:10
11176706,289.05,2023-02-13 14:25:10
11176706,289.4,2023-02-13 14:25:11
11183106,485.9,2023-02-13 14:25:10
11183106,485.9,2023-02-13 14:25:10
11176706,289.25,2023-02-13 14:25:12
11183106,484.5,2023-02-13 14:25:10
11183106,485.0,2023-02-13 14:25:12
11176706,289.95,2023-02-13 14:25:13
11183106,485.0,2023-02-13 14:25:13
11176706,290.1,2023-02-13 14:25:14
11176706,289.05,2023-02-13 14:25:14
11183106,484.95,2023-02-13 14:25:13
11183106,484.95,2023-02-13 14:25:14
11176706,289.55,2023-02-13 14:25:15
11176706,288.5,2023-02-13 14:25:16
11183106,485.75,2023-02-13 14:25:16
11176706,288.95,2023-02-13 14:25:16
11176706,289.6,2023-02-13 14:25:16
11183106,485.65,2023-02-13 14:25:17
11176706,289.55,2023-02-13 14:25:17
11183106,484.65,2023-02-13 14:25:18
11176706,290.0,2023-02-13 14:25:17
11183106,485.15,2023-02-13 14:25:18
11176706,290.0,2023-02-13 14:25:18
11183106,485.25,2023-02-13 14:25:18
11176706,290.15,2023-02-13 14:25:18
11183106,485.25,2023-02-13 14:25:19
11176706,289.8,2023-02-13 14:25:19
11176706,290.0,2023-02-13 14:25:20
11183106,485.25,2023-02-13 14:25:19
11176706,289.65,2023-02-13 14:25:21
11183106,485.25,2023-02-13 14:25:19
11176706,290.0,2023-02-13 14:25:21
11183106,485.25,2023-02-13 14:25:19
11176706,290.15,2023-02-13 14:25:22
11176706,290.15,2023-02-13 14:25:23
11176706,290.85,2023-02-13 14:25:23
11183106,485.25,2023-02-13 14:25:19
11176706,290.65,2023-02-13 14:25:24
11183106,483.15,2023-02-13 14:25:19
11176706,290.75,2023-02-13 14:25:24
11183106,483.15,2023-02-13 14:25:24
11176706,291.85,2023-02-13 14:25:24
11183106,482.0,2023-02-13 14:25:24
11176706,291.95,2023-02-13 14:25:26
11183106,482.0,2023-02-13 14:25:26
11176706,291.15,2023-02-13 14:25:26
11183106,482.0,2023-02-13 14:25:26
11176706,291.85,2023-02-13 14:25:27
11176706,291.25,2023-02-13 14:25:27
11183106,482.0,2023-02-13 14:25:26
11183106,482.0,2023-02-13 14:25:26
11176706,291.1,2023-02-13 14:25:28
11183106,482.0,2023-02-13 14:25:26
11176706,290.95,2023-02-13 14:25:28
11176706,291.4,2023-02-13 14:25:29
11183106,482.0,2023-02-13 14:25:26
11176706,291.1,2023-02-13 14:25:30
11183106,482.0,2023-02-13 14:25:26
11176706,290.8,2023-02-13 14:25:30
11183106,483.0,2023-02-13 14:25:26
11183106,483.0,2023-02-13 14:25:31
11176706,290.45,2023-02-13 14:25:31
11176706,291.0,2023-02-13 14:25:32
11183106,483.0,2023-02-13 14:25:31
11183106,483.0,2023-02-13 14:25:31
11176706,290.95,2023-02-13 14:25:32
11176706,290.55,2023-02-13 14:25:34
11183106,482.75,2023-02-13 14:25:31
11183106,482.75,2023-02-13 14:25:34
11176706,290.8,2023-02-13 14:25:34
11176706,290.15,2023-02-13 14:25:35
11183106,483.45,2023-02-13 14:25:34
11176706,290.15,2023-02-13 14:25:35
11183106,483.45,2023-02-13 14:25:34
11183106,483.45,2023-02-13 14:25:34
11176706,290.75,2023-02-13 14:25:36
11183106,483.0,2023-02-13 14:25:36
11183106,483.5,2023-02-13 14:25:37
11176706,290.75,2023-02-13 14:25:36
11176706,291.45,2023-02-13 14:25:37
11183106,483.0,2023-02-13 14:25:37
11183106,483.0,2023-02-13 14:25:37
11176706,291.55,2023-02-13 14:25:38
11183106,483.0,2023-02-13 14:25:37
11176706,291.55,2023-02-13 14:25:38
11183106,483.25,2023-02-13 14:25:37
11176706,290.8,2023-02-13 14:25:39
11183106,483.25,2023-02-13 14:25:39
11176706,291.45,2023-02-13 14:25:40
11176706,291.55,2023-02-13 14:25:41
11183106,483.25,2023-02-13 14:25:39
11176706,291.0,2023-02-13 14:25:41
11176706,291.3,2023-02-13 14:25:42
11183106,483.45,2023-02-13 14:25:42
11176706,290.5,2023-02-13 14:25:43
11183106,483.45,2023-02-13 14:25:42
11183106,483.45,2023-02-13 14:25:42
11183106,483.45,2023-02-13 14:25:42
11176706,291.4,2023-02-13 14:25:44
11183106,483.3,2023-02-13 14:25:42
11176706,291.1,2023-02-13 14:25:44
11183106,483.3,2023-02-13 14:25:44
11176706,290.65,2023-02-13 14:25:44
11176706,290.7,2023-02-13 14:25:45
11183106,483.7,2023-02-13 14:25:44
11183106,484.85,2023-02-13 14:25:46
11176706,290.9,2023-02-13 14:25:46
11183106,484.85,2023-02-13 14:25:46
11176706,290.1,2023-02-13 14:25:47
11183106,484.85,2023-02-13 14:25:46
11176706,290.45,2023-02-13 14:25:47
11183106,483.85,2023-02-13 14:25:48
11176706,290.3,2023-02-13 14:25:48
11183106,484.2,2023-02-13 14:25:49
11176706,290.3,2023-02-13 14:25:49
11176706,290.65,2023-02-13 14:25:50
11176706,290.05,2023-02-13 14:25:50
11183106,484.2,2023-02-13 14:25:49
11183106,484.2,2023-02-13 14:25:49
11176706,290.4,2023-02-13 14:25:51
11176706,289.1,2023-02-13 14:25:51
11183106,485.0,2023-02-13 14:25:49
11183106,485.0,2023-02-13 14:25:51
11176706,289.1,2023-02-13 14:25:51
11176706,289.95,2023-02-13 14:25:53
11176706,289.95,2023-02-13 14:25:53
11183106,485.0,2023-02-13 14:25:51
11183106,485.0,2023-02-13 14:25:51
11176706,290.05,2023-02-13 14:25:54
11183106,485.55,2023-02-13 14:25:51
11176706,288.95,2023-02-13 14:25:54
11176706,289.3,2023-02-13 14:25:54
11183106,485.55,2023-02-13 14:25:54
11183106,485.55,2023-02-13 14:25:54
11176706,288.85,2023-02-13 14:25:55
11176706,289.95,2023-02-13 14:25:56
11183106,485.4,2023-02-13 14:25:54
11176706,289.85,2023-02-13 14:25:57
11176706,289.75,2023-02-13 14:25:57
11183106,485.4,2023-02-13 14:25:56
11176706,290.15,2023-02-13 14:25:58
11183106,485.4,2023-02-13 14:25:56
11183106,482.7,2023-02-13 14:25:56
11176706,290.8,2023-02-13 14:25:58
11176706,290.15,2023-02-13 14:25:59
11176706,290.35,2023-02-13 14:26:00
11183106,482.7,2023-02-13 14:25:59
11183106,482.1,2023-02-13 14:25:59
11176706,291.0,2023-02-13 14:26:01
11183106,482.7,2023-02-13 14:26:01
11183106,482.7,2023-02-13 14:26:01
11176706,290.8,2023-02-13 14:26:02
11176706,291.3,2023-02-13 14:26:02
11183106,482.7,2023-02-13 14:26:01
11183106,482.05,2023-02-13 14:26:01
11176706,291.6,2023-02-13 14:26:03
11183106,481.65,2023-02-13 14:26:03
11176706,290.65,2023-02-13 14:26:04
11183106,483.3,2023-02-13 14:26:04
11176706,290.25,2023-02-13 14:26:04
11176706,290.1,2023-02-13 14:26:04
11183106,483.3,2023-02-13 14:26:04
11176706,291.1,2023-02-13 14:26:06
11183106,482.05,2023-02-13 14:26:05
11183106,482.05,2023-02-13 14:26:05
11176706,290.65,2023-02-13 14:26:07
11183106,483.05,2023-02-13 14:26:07
11176706,290.45,2023-02-13 14:26:07
11176706,290.85,2023-02-13 14:26:08
11183106,483.05,2023-02-13 14:26:07
11176706,290.85,2023-02-13 14:26:08
11183106,483.05,2023-02-13 14:26:07
11176706,290.7,2023-02-13 14:26:08
11183106,483.05,2023-02-13 14:26:07
11183106,482.75,2023-02-13 14:26:09
11176706,290.7,2023-02-13 14:26:09
11183106,482.15,2023-02-13 14:26:09
11176706,291.1,2023-02-13 14:26:09
11176706,290.8,2023-02-13 14:26:10
11176706,290.7,2023-02-13 14:26:11
11183106,482.85,2023-02-13 14:26:11
11176706,291.25,2023-02-13 14:26:11
11183106,482.85,2023-02-13 14:26:11
11183106,482.95,2023-02-13 14:26:12
11176706,291.3,2023-02-13 14:26:12
11183106,482.95,2023-02-13 14:26:12
11176706,291.5,2023-02-13 14:26:13
11176706,290.9,2023-02-13 14:26:14
11183106,482.95,2023-02-13 14:26:12
11183106,482.3,2023-02-13 14:26:12
11176706,290.65,2023-02-13 14:26:14
11176706,290.25,2023-02-13 14:26:15
11183106,482.3,2023-02-13 14:26:14
11176706,290.6,2023-02-13 14:26:15
11183106,484.2,2023-02-13 14:26:14
11176706,290.15,2023-02-13 14:26:16
11183106,482.6,2023-02-13 14:26:16
11183106,482.6,2023-02-13 14:26:16
11176706,290.8,2023-02-13 14:26:16
11183106,483.8,2023-02-13 14:26:17
11176706,290.0,2023-02-13 14:26:17
11176706,289.55,2023-02-13 14:26:18
11183106,485.0,2023-02-13 14:26:18
11183106,485.0,2023-02-13 14:26:18
11176706,289.65,2023-02-13 14:26:18
11183106,485.0,2023-02-13 14:26:18
11176706,289.45,2023-02-13 14:26:19
11176706,289.8,2023-02-13 14:26:19
11183106,485.0,2023-02-13 14:26:19
11176706,289.45,2023-02-13 14:26:21
11183106,485.0,2023-02-13 14:26:19
11176706,289.9,2023-02-13 14:26:21
11183106,485.0,2023-02-13 14:26:19
11183106,485.0,2023-02-13 14:26:19
11176706,289.45,2023-02-13 14:26:22
11183106,485.0,2023-02-13 14:26:19
11176706,289.85,2023-02-13 14:26:23
11183106,485.3,2023-02-13 14:26:23
11183106,483.85,2023-02-13 14:26:23
11176706,289.6,2023-02-13 14:26:23
11176706,288.9,2023-02-13 14:26:25
11183106,483.85,2023-02-13 14:26:24
11176706,289.4,2023-02-13 14:26:25
11183106,483.85,2023-02-13 14:26:24
11176706,288.35,2023-02-13 14:26:26
11183106,485.6,2023-02-13 14:26:24
11176706,289.25,2023-02-13 14:26:26
11183106,485.6,2023-02-13 14:26:26
11176706,289.0,2023-02-13 14:26:27
11183106,484.35,2023-02-13 14:26:27
11176706,289.3,2023-02-13 14:26:27
11183106,484.35,2023-02-13 14:26:27
11176706,289.5,2023-02-13 14:26:28
11183106,484.35,2023-02-13 14:26:27
11176706,289.3,2023-02-13 14:26:28
11183106,484.35,2023-02-13 14:26:27
11176706,289.0,2023-02-13 14:26:29
11176706,289.5,2023-02-13 14:26:30
11183106,484.35,2023-02-13 14:26:27
11176706,289.8,2023-02-13 14:26:30
11183106,484.35,2023-02-13 14:26:27
11176706,289.85,2023-02-13 14:26:31
11183106,483.5,2023-02-13 14:26:27
11176706,289.8,2023-02-13 14:26:31
11176706,290.1,2023-02-13 14:26:32
11183106,483.5,2023-02-13 14:26:32
11183106,483.5,2023-02-13 14:26:32
11176706,289.85,2023-02-13 14:26:33
11183106,483.5,2023-02-13 14:26:32
11176706,290.0,2023-02-13 14:26:33
11176706,288.9,2023-02-13 14:26:34
11183106,483.5,2023-02-13 14:26:32
11183106,483.5,2023-02-13 14:26:32
11176706,289.15,2023-02-13 14:26:34
11176706,289.5,2023-02-13 14:26:35
11183106,483.5,2023-02-13 14:26:32
11176706,289.5,2023-02-13 14:26:35
11176706,289.15,2023-02-13 14:26:36
11183106,483.5,2023-02-13 14:26:32
11176706,289.15,2023-02-13 14:26:36
11183106,483.5,2023-02-13 14:26:32
11176706,289.4,2023-02-13 14:26:37
11183106,486.05,2023-02-13 14:26:38
11176706,288.6,2023-02-13 14:26:38
11183106,485.5,2023-02-13 14:26:38
11176706,288.8,2023-02-13 14:26:39
11183106,485.5,2023-02-13 14:26:38
11176706,288.95,2023-02-13 14:26:39
11183106,485.5,2023-02-13 14:26:38
11176706,288.75,2023-02-13 14:26:40
11176706,289.3,2023-02-13 14:26:41
11183106,485.5,2023-02-13 14:26:38
11183106,485.5,2023-02-13 14:26:38
11176706,289.3,2023-02-13 14:26:41
11183106,486.0,2023-02-13 14:26:42
11176706,288.5,2023-02-13 14:26:42
11183106,486.0,2023-02-13 14:26:42
11176706,288.25,2023-02-13 14:26:42
11183106,484.5,2023-02-13 14:26:43
11176706,288.8,2023-02-13 14:26:43
11183106,485.0,2023-02-13 14:26:44
11176706,288.7,2023-02-13 14:26:44
11176706,288.25,2023-02-13 14:26:44
11176706,288.25,2023-02-13 14:26:44
11183106,485.0,2023-02-13 14:26:44
11176706,288.9,2023-02-13 14:26:45
11176706,288.8,2023-02-13 14:26:46
11176706,289.2,2023-02-13 14:26:47
11183106,484.45,2023-02-13 14:26:47
11176706,289.15,2023-02-13 14:26:47
11183106,485.45,2023-02-13 14:26:47
11176706,289.8,2023-02-13 14:26:48
11176706,289.8,2023-02-13 14:26:48
11183106,485.45,2023-02-13 14:26:47
11176706,290.45,2023-02-13 14:26:48
11183106,485.45,2023-02-13 14:26:47
11176706,290.25,2023-02-13 14:26:49
11176706,290.25,2023-02-13 14:26:49
11176706,290.1,2023-02-13 14:26:50
11183106,485.45,2023-02-13 14:26:47
11176706,290.45,2023-02-13 14:26:51
11183106,485.45,2023-02-13 14:26:47
11176706,290.05,2023-02-13 14:26:52
11176706,289.95,2023-02-13 14:26:52
11176706,290.4,2023-02-13 14:26:53
11183106,485.45,2023-02-13 14:26:47
11183106,485.45,2023-02-13 14:26:47
11176706,289.8,2023-02-13 14:26:54
11176706,289.45,2023-02-13 14:26:54
11183106,483.85,2023-02-13 14:26:54
11176706,289.45,2023-02-13 14:26:55
11183106,483.85,2023-02-13 14:26:54
11176706,289.2,2023-02-13 14:26:56
11183106,483.85,2023-02-13 14:26:54
11176706,289.95,2023-02-13 14:26:56
11176706,289.8,2023-02-13 14:26:57
11183106,483.85,2023-02-13 14:26:54
11176706,290.4,2023-02-13 14:26:57
11183106,483.85,2023-02-13 14:26:54
11176706,289.5,2023-02-13 14:26:58
11176706,289.55,2023-02-13 14:26:59
11183106,483.55,2023-02-13 14:26:54
11183106,483.55,2023-02-13 14:26:58
11176706,289.95,2023-02-13 14:27:00
11183106,483.55,2023-02-13 14:26:58
11176706,289.95,2023-02-13 14:27:00
11176706,290.1,2023-02-13 14:27:01
11183106,484.05,2023-02-13 14:26:58
11183106,484.05,2023-02-13 14:27:00
11176706,289.8,2023-02-13 14:27:01
11176706,289.85,2023-02-13 14:27:01
11176706,289.45,2023-02-13 14:27:03
11183106,484.05,2023-02-13 14:27:00
11183106,484.05,2023-02-13 14:27:00
11176706,289.95,2023-02-13 14:27:03
11183106,484.05,2023-02-13 14:27:00
11176706,288.7,2023-02-13 14:27:03
11176706,289.05,2023-02-13 14:27:05
11183106,485.0,2023-02-13 14:27:00
11183106,485.0,2023-02-13 14:27:04
11176706,289.45,2023-02-13 14:27:05
11176706,289.85,2023-02-13 14:27:05
11183106,485.0,2023-02-13 14:27:04
11176706,289.85,2023-02-13 14:27:05
11183106,485.0,2023-02-13 14:27:04
11176706,289.85,2023-02-13 14:27:06
11183106,485.0,2023-02-13 14:27:04
11176706,289.0,2023-02-13 14:27:08
11183106,485.0,2023-02-13 14:27:04
11176706,288.85,2023-02-13 14:27:08
11183106,484.95,2023-02-13 14:27:09
11176706,289.1,2023-02-13 14:27:09
11183106,485.85,2023-02-13 14:27:09
11176706,288.6,2023-02-13 14:27:09
11176706,288.3,2023-02-13 14:27:10
11183106,485.85,2023-02-13 14:27:09
11183106,485.85,2023-02-13 14:27:09
11176706,289.0,2023-02-13 14:27:11
11183106,485.85,2023-02-13 14:27:09
11176706,289.1,2023-02-13 14:27:11
11183106,483.85,2023-02-13 14:27:11
11176706,289.15,2023-02-13 14:27:12
11183106,483.85,2023-02-13 14:27:11
11176706,289.3,2023-02-13 14:27:12
11183106,483.85,2023-02-13 14:27:11
11176706,289.2,2023-02-13 14:27:13
11176706,288.95,2023-02-13 14:27:13
11183106,484.55,2023-02-13 14:27:14
11176706,289.05,2023-02-13 14:27:13
11183106,485.0,2023-02-13 14:27:14
11176706,288.5,2023-02-13 14:27:14
11176706,289.2,2023-02-13 14:27:16
11183106,485.0,2023-02-13 14:27:14
11176706,289.3,2023-02-13 14:27:16
11183106,485.0,2023-02-13 14:27:14
11176706,288.65,2023-02-13 14:27:17
11183106,485.0,2023-02-13 14:27:14
11183106,485.0,2023-02-13 14:27:14
11176706,289.55,2023-02-13 14:27:17
11176706,289.1,2023-02-13 14:27:19
11183106,485.0,2023-02-13 14:27:14
11176706,289.15,2023-02-13 14:27:19
11183106,484.9,2023-02-13 14:27:19
11183106,484.9,2023-02-13 14:27:19
11176706,289.25,2023-02-13 14:27:20
11176706,289.25,2023-02-13 14:27:20
11183106,484.1,2023-02-13 14:27:20
11183106,484.1,2023-02-13 14:27:20
11176706,289.85,2023-02-13 14:27:21
11176706,289.85,2023-02-13 14:27:21
11183106,484.1,2023-02-13 14:27:20
11176706,289.4,2023-02-13 14:27:22
11176706,289.25,2023-02-13 14:27:23
11176706,289.3,2023-02-13 14:27:23
11183106,484.1,2023-02-13 14:27:20
11176706,289.75,2023-02-13 14:27:24
11183106,483.65,2023-02-13 14:27:20
11183106,483.65,2023-02-13 14:27:20
11176706,289.95,2023-02-13 14:27:24
11183106,483.65,2023-02-13 14:27:24
11176706,290.3,2023-02-13 14:27:25
11183106,483.65,2023-02-13 14:27:24
11176706,290.05,2023-02-13 14:27:25
11176706,290.0,2023-02-13 14:27:27
11183106,483.65,2023-02-13 14:27:24
11176706,290.1,2023-02-13 14:27:27
11183106,483.95,2023-02-13 14:27:24
11183106,484.0,2023-02-13 14:27:28
11176706,289.6,2023-02-13 14:27:28
11183106,484.0,2023-02-13 14:27:28
11176706,289.65,2023-02-13 14:27:29
11183106,484.0,2023-02-13 14:27:28
11176706,290.0,2023-02-13 14:27:29
11176706,290.1,2023-02-13 14:27:31
11183106,484.0,2023-02-13 14:27:28
11183106,484.0,2023-02-13 14:27:28
11176706,290.3,2023-02-13 14:27:31
11183106,481.25,2023-02-13 14:27:28
11176706,290.15,2023-02-13 14:27:31
11176706,291.0,2023-02-13 14:27:32
11183106,481.75,2023-02-13 14:27:32
11176706,290.4,2023-02-13 14:27:32
11183106,480.0,2023-02-13 14:27:34
11176706,291.2,2023-02-13 14:27:34
11176706,291.7,2023-02-13 14:27:35
11183106,480.0,2023-02-13 14:27:34
11176706,291.9,2023-02-13 14:27:35
11183106,480.55,2023-02-13 14:27:35
11183106,481.2,2023-02-13 14:27:35
11176706,291.35,2023-02-13 14:27:36
11183106,481.45,2023-02-13 14:27:35
11176706,291.0,2023-02-13 14:27:37
11176706,290.95,2023-02-13 14:27:37
11183106,481.6,2023-02-13 14:27:37
11183106,480.15,2023-02-13 14:27:37
11176706,291.25,2023-02-13 14:27:37
11176706,291.4,2023-02-13 14:27:37
11183106,480.15,2023-02-13 14:27:37
11183106,481.15,2023-02-13 14:27:37
11176706,291.8,2023-02-13 14:27:39
11183106,480.0,2023-02-13 14:27:39
11176706,291.45,2023-02-13 14:27:39
11183106,480.0,2023-02-13 14:27:39
11176706,291.85,2023-02-13 14:27:40
11183106,478.55,2023-02-13 14:27:40
11176706,291.9,2023-02-13 14:27:40
11176706,292.2,2023-02-13 14:27:40
11176706,291.35,2023-02-13 14:27:41
11183106,482.25,2023-02-13 14:27:42
11183106,482.25,2023-02-13 14:27:42
11176706,290.1,2023-02-13 14:27:43
11176706,290.0,2023-02-13 14:27:43
11183106,482.15,2023-02-13 14:27:43
11176706,290.5,2023-02-13 14:27:43
11183106,482.15,2023-02-13 14:27:43
11183106,482.55,2023-02-13 14:27:44
11176706,290.0,2023-02-13 14:27:44
11176706,289.35,2023-02-13 14:27:45
11183106,482.55,2023-02-13 14:27:44
11176706,289.65,2023-02-13 14:27:45
11176706,289.65,2023-02-13 14:27:45
11183106,482.55,2023-02-13 14:27:44
11176706,289.5,2023-02-13 14:27:47
11183106,482.55,2023-02-13 14:27:44
11176706,289.65,2023-02-13 14:27:47
11183106,482.55,2023-02-13 14:27:44
11176706,290.1,2023-02-13 14:27:48
11183106,482.55,2023-02-13 14:27:44
11176706,290.7,2023-02-13 14:27:48
11183106,482.55,2023-02-13 14:27:44
11176706,290.35,2023-02-13 14:27:49
11176706,289.8,2023-02-13 14:27:50
11183106,482.55,2023-02-13 14:27:44
11176706,290.45,2023-02-13 14:27:50
11176706,290.05,2023-02-13 14:27:51
11183106,482.55,2023-02-13 14:27:44
11183106,482.3,2023-02-13 14:27:44
11176706,289.0,2023-02-13 14:27:51
11176706,289.35,2023-02-13 14:27:51
11183106,482.9,2023-02-13 14:27:51
11183106,482.9,2023-02-13 14:27:51
11176706,289.4,2023-02-13 14:27:52
11176706,289.55,2023-02-13 14:27:53
11183106,482.9,2023-02-13 14:27:51
11176706,289.9,2023-02-13 14:27:54
11183106,483.55,2023-02-13 14:27:54
11183106,484.5,2023-02-13 14:27:54
11176706,289.2,2023-02-13 14:27:54
11183106,484.5,2023-02-13 14:27:54
11176706,289.55,2023-02-13 14:27:54
11176706,288.95,2023-02-13 14:27:55
11176706,289.2,2023-02-13 14:27:56
11183106,484.5,2023-02-13 14:27:54
11176706,288.9,2023-02-13 14:27:57
11183106,484.5,2023-02-13 14:27:54
11176706,289.5,2023-02-13 14:27:57
11183106,482.15,2023-02-13 14:27:58
11176706,289.7,2023-02-13 14:27:58
11183106,481.45,2023-02-13 14:27:58
11176706,290.4,2023-02-13 14:27:58
11176706,290.35,2023-02-13 14:27:59
11183106,481.9,2023-02-13 14:27:59
11183106,481.9,2023-02-13 14:27:59
11176706,290.5,2023-02-13 14:28:00
11183106,481.4,2023-02-13 14:27:59
11176706,290.25,2023-02-13 14:28:00
11183106,480.75,2023-02-13 14:28:01
11176706,290.35,2023-02-13 14:28:00
11176706,290.35,2023-02-13 14:28:02
11183106,481.2,2023-02-13 14:28:01
11183106,480.1,2023-02-13 14:28:01
11176706,291.0,2023-02-13 14:28:02
11176706,291.0,2023-02-13 14:28:03
11183106,480.1,2023-02-13 14:28:02
11183106,480.1,2023-02-13 14:28:02
11176706,291.05,2023-02-13 14:28:03
11183106,481.4,2023-02-13 14:28:04
11176706,290.45,2023-02-13 14:28:04
11183106,481.4,2023-02-13 14:28:04
11176706,290.65,2023-02-13 14:28:05
11183106,481.4,2023-02-13 14:28:04
11176706,290.2,2023-02-13 14:28:05
11183106,481.9,2023-02-13 14:28:04
11176706,290.45,2023-02-13 14:28:05
11176706,289.9,2023-02-13 14:28:07
11183106,481.9,2023-02-13 14:28:06
11183106,481.9,2023-02-13 14:28:06
11176706,289.3,2023-02-13 14:28:07
11183106,481.9,2023-02-13 14:28:06
11176706,289.05,2023-02-13 14:28:08
11176706,289.95,2023-02-13 14:28:08
11183106,481.9,2023-02-13 14:28:06
11176706,289.5,2023-02-13 14:28:08
11176706,289.65,2023-02-13 14:28:09
11183106,483.5,2023-02-13 14:28:09
11176706,289.75,2023-02-13 14:28:10
11183106,483.5,2023-02-13 14:28:09
11183106,482.35,2023-02-13 14:28:09
11176706,289.35,2023-02-13 14:28:11
11183106,482.35,2023-02-13 14:28:10
11176706,289.55,2023-02-13 14:28:11
11183106,483.2,2023-02-13 14:28:10
11176706,289.85,2023-02-13 14:28:12
11183106,483.2,2023-02-13 14:28:12
11176706,290.4,2023-02-13 14:28:12
11176706,290.45,2023-02-13 14:28:13
11183106,483.2,2023-02-13 14:28:12
11176706,290.0,2023-02-13 14:28:13
11183106,483.2,2023-02-13 14:28:12
11176706,290.2,2023-02-13 14:28:14
11176706,290.3,2023-02-13 14:28:15
11183106,481.65,2023-02-13 14:28:15
11176706,290.75,2023-02-13 14:28:15
11176706,290.75,2023-02-13 14:28:15
11183106,481.65,2023-02-13 14:28:15
11176706,290.4,2023-02-13 14:28:17
11183106,481.65,2023-02-13 14:28:15
11176706,290.5,2023-02-13 14:28:17
11183106,481.65,2023-02-13 14:28:15
11176706,290.5,2023-02-13 14:28:17
11176706,291.35,2023-02-13 14:28:18
11183106,481.65,2023-02-13 14:28:15
11176706,291.0,2023-02-13 14:28:19
11183106,480.9,2023-02-13 14:28:15
11176706,291.2,2023-02-13 14:28:19
11183106,481.35,2023-02-13 14:28:20
11183106,481.35,2023-02-13 14:28:20
11176706,290.7,2023-02-13 14:28:21
11183106,481.35,2023-02-13 14:28:20
11176706,290.75,2023-02-13 14:28:21
11183106,481.6,2023-02-13 14:28:21
11176706,290.8,2023-02-13 14:28:22
11176706,290.6,2023-02-13 14:28:23
11183106,481.6,2023-02-13 14:28:21
11183106,481.25,2023-02-13 14:28:21
11176706,290.6,2023-02-13 14:28:25
11183106,480.55,2023-02-13 14:28:23
11183106,481.2,2023-02-13 14:28:25
11183106,481.2,2023-02-13 14:28:25
11176706,290.6,2023-02-13 14:28:25
11183106,481.45,2023-02-13 14:28:26
11176706,289.45,2023-02-13 14:28:26
11183106,481.3,2023-02-13 14:28:26
11176706,290.0,2023-02-13 14:28:27
11183106,481.3,2023-02-13 14:28:27
11176706,290.2,2023-02-13 14:28:28
11183106,480.0,2023-02-13 14:28:28
11183106,480.0,2023-02-13 14:28:28
11176706,290.95,2023-02-13 14:28:29
11176706,290.55,2023-02-13 14:28:29
11183106,480.0,2023-02-13 14:28:28
11176706,291.0,2023-02-13 14:28:30
11183106,480.0,2023-02-13 14:28:28
11183106,479.0,2023-02-13 14:28:28
11176706,291.65,2023-02-13 14:28:30
11176706,291.65,2023-02-13 14:28:30
11183106,479.0,2023-02-13 14:28:30
11183106,479.0,2023-02-13 14:28:30
11176706,291.3,2023-02-13 14:28:30
11183106,479.0,2023-02-13 14:28:30
11176706,291.1,2023-02-13 14:28:32
11183106,478.35,2023-02-13 14:28:30
11176706,291.25,2023-02-13 14:28:32
11176706,292.35,2023-02-13 14:28:34
11183106,475.35,2023-02-13 14:28:33
11176706,291.85,2023-02-13 14:28:34
11183106,477.15,2023-02-13 14:28:34
11176706,291.0,2023-02-13 14:28:34
11183106,478.35,2023-02-13 14:28:34
